OrganizationID,ReportingUnitNativeID,VariableSpecificCV,BeneficialUseCategory,USGSCategoryCV,WaterSourceID,MethodName,ReportYearCV,TimeframeStart,TimeframeEnd,InterbasinTransferFromID,InterbasinTransferToID,Amount,PopulationServed,IrrigatedAcreage,PowerGeneratedGWh,NAICSCodeCV,Geometry
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,1.10,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,1.10,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,1.10,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,1.10,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,1.10,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,0.20,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,0.20,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,0.20,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,0.20,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,0.20,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,0.00,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,0.00,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,0.00,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,0.00,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,0.00,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,0.00,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,0.00,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,0.00,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,0.00,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,0.00,,,,,
UTDWRE,07-01-01,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,0.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,1.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,0.70,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,0.70,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,0.70,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,0.70,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,0.70,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,1.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,1.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,1.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,1.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,1.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,0.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,0.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,0.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,0.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,0.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,0.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,0.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,0.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,0.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,0.00,,,,,
UTDWRE,07-01-02,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,0.00,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,0.11,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,0.31,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,0.31,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,0.31,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,0.31,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,0.31,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,0.38,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,0.38,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,0.38,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,0.38,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,0.38,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,0.00,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,0.00,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,0.00,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,0.00,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,0.00,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,0.00,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,0.00,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,0.00,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,0.00,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,0.00,,,,,
UTDWRE,07-01-03,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,0.00,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,2.56,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,2.56,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,2.56,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,2.56,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,2.56,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,2.56,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,2.59,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,2.59,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,2.59,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,2.59,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,2.59,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,0.00,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,0.00,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,0.00,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,0.00,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,0.00,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,0.00,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,0.00,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,0.00,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,0.00,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,0.00,,,,,
UTDWRE,07-01-04,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,0.00,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,1325.07,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,1587.55,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,1587.55,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,1587.55,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,1587.55,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,1587.55,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,1405.06,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,1405.06,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,1405.06,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,1405.06,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,81.05,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,163.64,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,164.50,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,164.50,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,164.50,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,164.50,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,164.50,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,94.28,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,94.28,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,94.28,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,94.28,,,,,
UTDWRE,07-01-05,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,94.28,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,15.76,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,15.81,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,15.81,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,15.81,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,15.81,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,15.81,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,8.11,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,8.11,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,8.11,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,8.11,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,8.11,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,0.00,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,0.00,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,0.00,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,0.00,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,0.00,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,0.00,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,0.00,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,0.00,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,0.00,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,0.00,,,,,
UTDWRE,07-01-06,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,0.00,,,,,
UTDWRE,07-01-07,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,16.26,,,,,
UTDWRE,07-01-07,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,8.46,,,,,
UTDWRE,07-01-07,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,8.46,,,,,
UTDWRE,07-01-07,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2007,10/1/2007,9/30/2007,,,8.46,,,,,
UTDWRE,07-01-07,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2008,10/1/2008,9/30/2008,,,8.46,,,,,
UTDWRE,07-01-07,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2009,10/1/2009,9/30/2009,,,8.46,,,,,
UTDWRE,07-01-07,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2010,10/1/2010,9/30/2010,,,10.72,,,,,
UTDWRE,07-01-07,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2011,10/1/2011,9/30/2011,,,10.72,,,,,
UTDWRE,07-01-07,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2012,10/1/2012,9/30/2012,,,10.72,,,,,
UTDWRE,07-01-07,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2013,10/1/2013,9/30/2013,,,10.72,,,,,
UTDWRE,07-01-07,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Groundwater,Withdrawal Volume Estimate,2014,10/1/2014,9/30/2014,,,10.72,,,,,
UTDWRE,07-01-07,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2004,10/1/2004,9/30/2004,,,0.00,,,,,
UTDWRE,07-01-07,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2005,10/1/2005,9/30/2005,,,0.00,,,,,
UTDWRE,07-01-07,"Withdrawal, Public Supply",Municipal/Industrial,Public Supply,Fresh_Surface,Withdrawal Volume Estimate,2006,10/1/2006,9/30/2006,,,0.00,,,,,
