WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry,
Jimmy Camp Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Jimmy Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Jinks Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Joe Bush Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Joe Wright Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
John Brown Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
John Donlon Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Johnny Pond Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Johns Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Johnson Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Johnson Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Johnson Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Jokodowski Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Jolley Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Jones Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Jones Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Jones Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Jubb Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Jumper Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Junction Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
June Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
K Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kaiser Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kannah Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kautz Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kellog Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kelly Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kendall Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kennedy Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kenosha Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kerber Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kerr Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kettle Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kettle Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Keyser Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Keystone Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Killins Spring Run,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Killpecker Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kimball Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kimmons Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
King Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
King Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
King Solomon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kings Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kinney Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kiowa Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kirby Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kirkbride Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kiser Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kiteley Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kitty Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Knowles Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Knowles Spring Run,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Koch Spring Branch Brush,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Korrey Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Kovacs Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
La Garde Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
La Garita Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
La Jara Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
La Jara Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
La Jara Town Drain,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
La Manga Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
La Plata Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
La Plata River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
La Poudre Pass Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
La Sal Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Ladder Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lake Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lake Fork,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lake Fork Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lake Fork Stream,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lakewood Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lamping Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Landis Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Landsman Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Langhoff Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lans Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
LARAMIE,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
LARAMIE FOX HILLS,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Laramie River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Larson Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Last Resort Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lawrence Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lawson Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lay Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Le Bow Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Leavenworth Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Left Hand Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Leitensdorfer Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Leland Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lena Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Leon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Leopard Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Leroux Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lester Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Leuck Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Levere Ditch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lewis Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lewstone Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Leyden Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lick Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lightner Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lime Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Limekiln Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Limestone Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Limestone Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lincoln Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lindsey Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Line Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Line Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Link Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lion Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Alkali Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Bear Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Beaver Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Blacktail Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Blue Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Browns Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Buffalo Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Cascade Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Cimarron River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Cochetopa Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Columbine Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Corral Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Cottonwood Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Crow Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Dolores River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Dominguez Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Dry Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Duck Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Elk Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Fish Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Fountain Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Graneros Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Grizzly Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little High Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Horse Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Jenkins Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Joe Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Kerber Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Medano Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Morrison Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Muddy Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Navajo River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Oak Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Pagosa Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Red Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Rock Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Saint Charles Cre,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Salt Wash,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Snake River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Spring Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Squaw Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Thompson River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Trout Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Turkey Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Vasquez Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little White Snake Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Willow Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Wolf Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Little Woody Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Loch Lomond Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lone Pine Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lone Pine Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lone Tree Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lonetree Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Long Branch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Long Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Long Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Long Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Long Gulch Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Long Hollow,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Long Park Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Longs Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lopez Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lorencito Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Los Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Los Pinos Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Los Pinos River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lost Canyon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lost Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lost Dog Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lost Lake Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lost Mine Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lost Solar Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lost Trail Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Loutsenhizer Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Low Pass Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
LOWER ARAPAHOE,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
LOWER DAWSON,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Loy Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lubers Drainage Ditch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Luchsinger Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Luders Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Luning Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Luton Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Luxen Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lykins Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lynch Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lynch Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Lynx Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Macey Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mack Wash,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mad Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Maes Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Maggie Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Maiden Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mail Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Main Elk Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Major Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mamm Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mammoth Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mancos River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mandall Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Manhattan Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mansfield Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Marble Wash,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Marcy Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mariano Wash,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Marietta Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Markham Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Markus Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Maroon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Marshall Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Martin Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Marvine Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Maryland Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mason Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Massey Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Massey Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Matt Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Maudlin Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Maverick Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Maverick Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Maxwell Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mayfield Hollow,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McArthur Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McCabe Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McCall Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McCarthy Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McClave Drainage Ditch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McCoy Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McCrosky Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McCullough Gulch Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McDermott Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McDonald Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McElmo Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McFadden Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McGuire Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McIntyre Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McKenzie Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McKinney Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McKinnis Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McKinnon Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McLernon Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McNally Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McPhee Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McQueary Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
McRae Arroyo,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Meadow Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Meadow Hollow Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Meadowbrook Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Medano Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mendenhall Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mercury Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Merkt Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Merling Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Merriam Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mesa Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Metz Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mexican Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mexican Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mexican Springs Branch G,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Meyers Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Mica Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Michigan Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Michigan River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Barton Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Boulder Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Colony Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Cottonwood Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Fish Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Fork Arapaho Cree,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Fork Big Spring C,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Fork Conejos Rive,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Fork Elk River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Fork Fish Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Middle Fork Little Snake,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
